Gender,Age,Height_cm,Weight_kg,Duration_min,Heart_Rate_bpm,Body_Temp_C,Calories_Burned
Female,18,172.9789491647869,78.34631340570749,42,176,36.59344007225988,151.0
Male,55,175.6628087971737,90.84276209439143,41,109,36.86535262691372,179.0
Female,32,171.50134634006218,91.56742478163949,73,155,38.16928982185885,145.0
Male,51,176.35729536157308,65.9752139672784,94,123,36.619919425886664,187.0
Female,52,162.93142865939802,71.90722799061356,48,91,37.16415791457516,93.0
Female,66,169.57296205276717,68.9970974847844,93,130,38.52767067031393,122.0
Female,42,178.49085450450872,51.97471856001188,81,128,37.01826763484765,119.0
Male,41,187.72791176436715,83.06276074530173,51,103,36.58950127364239,179.0
Male,29,191.2643558897321,75.57755468452213,110,103,37.52373725218816,186.0
Female,35,174.32976682727733,96.60877620902818,18,139,36.61012851291938,117.0
Male,32,178.4000982674561,62.651923540478656,34,90,38.118625036486456,141.0
Male,61,189.8157916481519,91.33044837926543,98,92,37.05257062525515,179.0
Male,33,163.29163963266507,92.38851225426308,106,170,36.95238048554404,237.0
Male,44,176.29699852712582,75.70607530211831,11,151,37.514691176332,144.0
Male,25,177.68342949486146,42.437076437494966,28,153,37.29778107376227,133.0
Male,63,184.47861436076744,67.31148513833564,119,151,37.62617459684041,214.0
Female,42,158.62858619463776,101.78806686456176,29,143,37.76075222470135,133.0
Female,34,160.60594216199482,79.45583657237864,115,99,37.391356128261556,163.0
Male,46,170.21382211104705,85.40099558807829,114,151,36.91927569500699,209.0
Female,25,173.77727662321635,73.66250127547548,115,152,37.86525414253238,182.0
Female,32,181.22863953733807,71.64835635205307,102,150,37.15329509094884,153.0
Female,44,175.1754377581227,46.98983146950741,79,157,37.06545551274715,108.0
Female,63,168.48586769889715,86.9210882558296,26,107,37.57133030757802,94.0
Male,67,174.1646144475614,91.19521807083565,98,81,36.53566879037216,168.0
Female,69,173.01044476274453,60.73706571799968,111,122,37.695438016573526,113.0
Female,24,187.45016429987788,72.3171731773754,77,87,37.59788100194209,111.0
Male,20,171.65658943568533,70.29388083968564,103,92,38.06090982013651,171.0
Male,46,166.16916586447437,81.30229940979429,93,164,37.249803930207804,176.0
Female,61,174.4960903007183,66.83454627736357,12,171,38.16241576601114,107.0
Female,41,171.98485319338533,88.97011384774504,96,114,37.764821450250935,153.0
Female,20,154.2900664432533,76.06986474186733,60,102,37.48660541277838,121.0
Female,37,169.84347938377832,40.0,91,125,38.40834796275302,96.0
Female,63,168.99261754593994,81.64080412788965,35,94,37.54760636542339,115.0
Female,32,164.56128134220683,89.94526481386177,65,81,37.24081633618617,121.0
Male,42,180.35583287622973,57.71907509602592,109,140,37.56191999653574,176.0
Female,47,162.14320403388004,81.13090402461862,73,155,37.23051541644301,141.0
Female,31,174.55618619524537,102.44939504631316,17,143,37.686823340297344,129.0
Male,24,168.5214300015627,76.68099562767358,90,131,38.160343640998754,166.0
Male,34,171.07695005646784,92.12443296494234,104,115,37.49599798375537,203.0
Male,61,174.11786291045868,68.3676754464522,46,146,37.54506983003667,160.0
Male,37,156.92425616109,74.73053567314265,118,148,37.89891559726465,202.0
Female,53,171.91660891734782,71.93068068110482,106,146,38.09362001205407,131.0
Female,26,192.88947489713206,69.19319360478666,36,126,37.27368236739209,93.0
Female,55,154.43236654121276,72.78416932375386,54,162,37.58616800310182,128.0
Female,65,169.42392036284494,50.53977328613524,13,81,37.90113115372338,66.0
Female,39,181.2323932482382,70.03679798425055,95,123,37.66497612803852,128.0
Female,19,173.01619247953596,95.06709683140177,99,143,36.56895528211568,168.0
Male,41,176.87966952116034,60.5446491472225,105,160,37.99136347995571,186.0
Female,25,146.24333988907384,59.00800092790034,97,157,37.761440657356864,129.0
Male,28,175.9824937462995,75.91818557092132,119,107,37.796974370103406,199.0
Male,30,162.38311793766403,76.66774715035866,108,170,36.90392463617332,199.0
Female,34,173.09877284583146,80.6619707858098,46,133,37.576194967351086,140.0
Male,25,169.70565269090508,73.29392140223041,105,153,37.92167261670232,188.0
Female,38,192.78333029161632,76.07796246687501,80,146,37.0597096975484,140.0
Male,35,175.46695323765874,69.73672839556501,42,115,37.18972772507781,156.0
Female,47,168.87376170737215,55.86305767050054,40,142,37.9302395605338,99.0
Male,35,154.90307240746446,73.92912197534024,64,104,37.16644868761467,180.0
Female,63,171.21146901849897,85.86895494663696,21,165,37.39574556122723,89.0
Female,64,178.23228878346822,82.72581939528501,20,127,36.98269067044638,106.0
Female,48,169.19448108180777,48.836368095910686,97,118,38.409969283659585,111.0
Female,55,164.9434364006256,78.77888044963625,81,126,37.76031138258428,136.0
Female,49,164.27413336153683,61.60845711214246,41,173,37.372302511646915,112.0
Male,28,175.3514143545532,95.88246007832073,66,100,37.2788124047339,183.0
Male,62,177.59387939309158,79.8940467439257,47,109,36.88581768842631,146.0
Male,42,183.6121011532112,88.4442594019591,69,171,37.44494995438596,191.0
Female,50,160.05000106789643,75.3175221662229,95,110,37.83252904059502,162.0
Male,55,175.25977558417617,74.00917501653784,107,105,37.095092951361636,189.0
Female,58,168.78296045582132,97.4376737647987,28,101,37.55277056064819,121.0
Female,25,169.0776579536672,89.59161594937524,93,100,37.31630911267549,140.0
Male,28,174.01825854034,76.76787978371321,65,80,38.19005796478775,154.0
Male,39,174.07656253624947,72.00500360793903,23,116,37.181650618012235,154.0
Female,68,175.28768105791573,49.39237911703695,42,156,37.888577937218415,75.0
Male,41,159.4252880780419,79.8685130231121,19,164,38.197011297971684,158.0
Female,58,162.5018859283354,73.10844046020428,89,125,37.31143469811121,125.0
Female,34,184.85868275517683,83.30934070623414,73,88,37.20571127617488,132.0
Female,29,167.7942753251916,87.8672826230218,73,96,37.961351159262314,134.0
Female,63,173.06014398017896,93.4938164257087,71,126,36.609388042799075,131.0
Female,49,180.54666312043184,80.05489366341607,77,164,37.715297319551325,146.0
Male,32,174.63443072360818,59.30459302307692,100,174,36.71233910358126,190.0
Male,33,175.4652263097204,42.760296736228,101,138,38.11120583258317,180.0
Female,39,178.94577679243756,62.629502094648124,52,133,37.37395182777083,111.0
Female,45,148.83336239103,95.00232749257601,89,165,37.45461095462886,178.0
Male,37,165.10049844839466,102.35237203949161,68,91,37.13787539532116,183.0
Male,50,174.6860579649959,71.43148872346237,61,143,36.708646368363894,183.0
Female,27,183.87644307057658,53.08561118576473,106,85,38.13293021881603,116.0
Male,57,170.66095559655773,65.2737963749574,28,132,37.41447124582035,137.0
Female,49,161.55283538243904,92.06708734046806,30,95,39.10438430335402,133.0
Male,67,161.81913950389497,66.1348023970934,31,169,37.09490909847022,169.0
Female,50,178.83861203453074,83.83685921501271,18,84,37.1766529367087,94.0
Male,19,167.82226417608112,77.52837451947053,18,152,37.05137794266501,170.0
Female,50,169.92799954209664,85.6500488855558,82,125,37.411919720397655,126.0
Male,50,176.15030193772319,102.27016498420556,36,93,38.28760895389221,157.0
Male,58,140.9847631730642,83.84672213301508,26,123,38.00506866838684,167.0
Female,30,190.00367511508082,77.20374414956895,53,142,36.7477230832077,125.0
Male,47,162.6892616494894,103.92560348713378,54,173,38.102060037898596,201.0
Female,50,172.41936369473572,80.24328152437592,17,131,37.841395643060565,99.0
Male,30,152.95302986503728,63.105787540025986,89,105,37.74069391332591,172.0
Female,69,165.77458889594962,85.31197934654229,27,132,37.15787958327979,105.0
Male,43,182.44688046365096,81.71183313199455,42,108,37.195044850686294,140.0
Female,39,150.8383282033412,70.381464865941,10,98,37.568533616612804,97.0
Male,56,181.26200087189142,67.23620921300589,85,126,37.223418668985865,172.0
Female,19,167.26303903767615,70.52610769027638,15,87,38.15631599204457,105.0
Male,55,174.87164440220192,67.02165963747365,50,102,37.20202216193717,131.0
Female,56,176.57524413485112,71.01360271930662,64,114,36.52661781358586,94.0
Female,43,174.41421499490926,62.358050966372076,14,174,36.84927152831856,98.0
Female,63,161.35049348369174,80.79232032239723,68,132,36.88101831358757,135.0
Male,67,166.35450853464977,79.66801970938229,89,178,37.36832596318833,186.0
Female,32,155.38443822749184,80.17802665844204,27,175,37.60803301678466,111.0
Male,51,174.9179633158808,74.06445990845019,58,137,37.526900218337644,173.0
Female,59,187.02055154015926,72.33505115962407,91,84,37.73045449884601,114.0
Male,61,151.75559113323538,96.63008696480273,74,95,37.37385998797466,186.0
Female,66,162.38354093861963,76.01108830256705,92,96,37.39154650262968,119.0
Male,57,168.18224724117067,93.95650269083215,63,111,38.37592998715101,182.0
Male,28,171.73341423713555,60.0537602525053,70,175,38.10267878563044,194.0
Female,20,178.79176301434427,83.83766751302068,17,131,37.70415024095228,99.0
Male,23,168.47800019642332,63.979454450099766,12,99,37.95833523783861,144.0
Male,26,166.8404127355435,66.65772107559998,34,145,36.53689241725315,142.0
Female,23,181.0313070606974,68.82141240108673,78,163,37.08873069054228,144.0
Male,26,176.61995567063306,67.88101547094332,64,161,37.28389824299727,194.0
Male,56,175.38977975701098,67.95593015277224,49,80,37.0946170189905,136.0
Male,48,171.12515711588114,93.25912634835848,92,137,36.72713134559574,209.0
Female,49,179.8315221091986,75.6811675967646,91,172,37.710271901282894,143.0
Male,58,163.43690608769734,78.37583083814414,59,172,38.19287387964231,188.0
Female,67,162.0730571781392,68.14260054672826,104,162,37.493595138500325,119.0
Male,29,177.46100986869325,87.85408955577164,42,123,37.824091022816994,174.0
Male,25,153.7496403075309,80.32584417358379,27,85,37.47873302300622,152.0
Male,25,170.92179509636486,70.36607033475393,66,129,37.27918059516163,186.0
Female,67,166.83441647737487,51.23574161060036,112,151,37.95959827950886,138.0
Male,45,155.94245269347044,78.24444687602806,25,167,36.785904529596216,165.0
Male,37,160.68732420283735,83.63519283803187,89,99,36.56829862702722,186.0
Female,64,168.9102390770465,60.317282425149806,47,93,36.77885008904479,72.0
Male,24,180.33963256499024,70.56908071951257,50,84,37.92679398913804,168.0
Female,28,163.4704200874219,83.05740752191434,16,120,37.543605553443044,112.0
Female,37,182.13381399904995,51.43607914317349,87,119,37.688268989623396,94.0
Male,33,170.63179227556518,65.26721724885165,116,113,38.338461496728776,190.0
Female,21,183.10384702169972,80.65363412439602,62,159,36.91833016272442,142.0
Male,23,163.9550839121995,91.57527658277415,72,124,38.10208518458193,184.0
Female,39,169.51190411894632,107.78669718406752,98,150,37.30183779292569,173.0
Female,43,173.68483603336995,104.37982152550636,41,159,37.22581956237663,134.0
Male,20,168.20489537258487,77.15654223474014,47,150,37.5406101886258,162.0
Female,58,179.53024147145237,67.73659677777071,31,106,37.61886812783993,84.0
Female,59,147.92436274709735,88.84683401656329,25,157,37.39472893021338,121.0
Female,31,194.2240553878994,66.84610614414514,61,157,37.80515715053082,134.0
Female,28,178.57774606995162,63.56857072581523,38,123,37.54262153840554,102.0
Female,35,168.26468170964984,70.4210092145235,25,112,37.40033419162377,105.0
Male,29,164.47678326422655,68.5399004973434,85,112,37.29185793211011,182.0
Female,40,161.33579388551445,81.18945934598814,26,123,37.61917323285883,96.0
Male,29,176.45615474169736,65.96397566798458,110,99,36.82167108627695,188.0
Female,30,179.94981668792354,76.27683085946722,73,115,36.962768085010005,133.0
Male,42,168.374738718701,98.9243017710798,100,86,37.31627496540191,214.0
Male,62,181.06990412978502,76.83211071111072,98,111,37.772437529844794,185.0
Female,68,160.9273995323888,97.75113432182667,22,146,38.57142506186243,107.0
Female,36,159.16189150013165,93.03084901598923,81,118,37.4203371820582,138.0
Female,63,188.1334120524555,83.88060355050949,65,172,36.61288435433212,120.0
Male,53,175.91108613538543,69.68770815092219,14,103,37.10487624518385,138.0
Female,62,183.96848201813327,90.60761966023657,21,165,37.82944592479612,137.0
Male,25,161.46060291612307,71.25037622042889,50,149,37.014858945525525,148.0
Male,46,160.7647460823127,74.96985517459558,12,167,36.84712737106078,174.0
Male,49,166.41390680542457,79.95298011248391,108,166,37.82683445080704,213.0
Female,68,161.7594115846099,74.91948791409777,42,133,37.732440030446455,96.0
Female,61,177.0536521022845,64.19598422384195,95,117,36.763729628621604,124.0
Male,35,162.48873943073554,52.09351627525696,59,153,37.05250332727216,150.0
Male,23,158.2833014193271,89.38699395488219,65,159,38.12233508840875,202.0
Female,35,171.42015412255233,83.55513190209541,117,154,37.92642213504717,165.0
Male,36,157.10013824174786,49.19083511255487,18,111,36.90131424209941,128.0
Female,39,152.0053606852461,63.79818975694715,114,124,36.505555322544105,128.0
Male,54,171.33257233861278,77.68598143910077,91,140,37.634258957930435,181.0
Female,49,152.50779956989788,81.63858530340852,59,149,37.351966002380635,135.0
Male,58,177.75279396295423,52.223195115493624,38,167,37.59087094836354,144.0
Female,20,156.04666273747205,73.66142000186368,48,176,37.81733097192197,133.0
Male,45,147.59326213580252,83.09481892880946,100,132,37.02186529130199,202.0
Female,27,167.06203349859206,69.7273229715108,109,130,37.28392723670705,142.0
Female,68,171.44594503296486,78.83744472651591,54,155,37.0504707381471,135.0
Male,52,174.9147506368194,67.68672176933285,26,135,37.06838248350976,145.0
Male,46,171.72015699015853,88.63794527549283,65,106,37.78237959666222,174.0
Female,32,159.40687378882257,63.01071429200593,107,117,37.57203429067221,126.0
Male,50,177.13061180926604,57.8688264135843,55,141,36.71852911494463,166.0
Female,24,179.60138506479746,75.43390296092326,76,97,37.86255182095826,116.0
Male,29,157.94237871544462,53.497110415672566,78,143,37.3249649627109,181.0
Female,66,168.18993861340385,43.42333217905815,23,156,37.88558270341396,81.0
Female,47,167.2555997289098,91.2560294708102,76,109,36.992630977026884,161.0
Female,38,172.20381582788033,60.23663277658772,32,128,37.037155990651186,88.0
Female,48,167.9507620822589,54.995226261242806,112,120,37.625856149053334,139.0
Female,41,169.32122227927024,62.823618345755875,103,92,36.95176995591516,126.0
Female,37,176.41815530241692,62.15024052883807,118,113,37.36255941462912,130.0
Male,54,158.86146900398867,72.86832808254684,70,179,36.89496326882036,191.0
Male,21,177.37373135260825,58.5976989947105,32,173,37.30431513346417,165.0
Male,45,181.41132731531252,82.47279213384233,36,104,37.48407288409755,153.0
Female,61,186.34134993488868,84.69351196736572,63,145,37.50762896745038,135.0
Female,37,148.56632675862642,55.87512824076697,19,179,37.317626364366824,112.0
Female,41,168.17098342884782,65.72855065577419,98,97,37.66667515015907,128.0
Female,67,150.3489942564641,67.1541413994212,86,84,37.57389952275602,104.0
Male,66,145.64936310227176,72.52488957950487,25,98,37.4553166681316,132.0
Male,68,171.44093047607478,91.24025275475523,50,121,37.18707473364445,170.0
Female,49,166.0084820714964,92.10470122503912,107,97,38.03412187478926,158.0
Male,58,172.99850951770748,112.4830107924868,64,111,37.693143604116294,186.0
Male,53,174.86127690087315,40.959391062687324,110,100,36.981945568054,161.0
Female,51,182.4789595810792,61.135564152725564,70,89,37.82444193784524,85.0
Male,53,170.5392042530578,102.21013771612476,95,116,37.93774681847634,209.0
Female,19,199.2335561731909,47.989495233347476,90,128,37.45921762035391,126.0
Male,32,173.06409854985213,101.8689759625606,96,165,37.4924563369627,243.0
Female,51,188.4247904456721,77.21026909714867,109,92,36.47056466030839,143.0
Female,53,146.67162199475752,77.76199159533816,58,134,37.078279461671634,117.0
Female,23,183.49739529550624,55.80303020820794,82,96,37.921847208176324,94.0
Female,56,168.1923951020444,68.23255169993556,61,88,37.10868840089873,105.0
Male,59,150.5165274057273,101.21064539564858,11,167,37.420079038909314,171.0
Female,68,174.2054510922812,74.2847529713816,105,123,37.07068993496711,139.0
Female,68,166.97044462015683,68.33251457684692,59,157,37.615407792415866,110.0
Female,29,175.80053248448144,81.08578794568854,95,125,37.69687127757145,142.0
Male,20,180.11076457551079,72.11673599546015,52,87,37.71023733086759,139.0
Female,62,155.10849883238404,80.17726724709661,86,116,36.93031952019665,119.0
Male,35,180.14918982455157,62.253880017601176,17,98,37.553351053418275,119.0
Female,57,170.06479484220716,73.84271027087843,68,142,38.288284880660946,133.0
Male,38,183.52841174693273,65.38385601838922,74,171,37.874244369242334,175.0
Male,32,167.94851771002132,47.94050038957984,90,125,37.546665618045544,178.0
Female,50,165.2959110746858,82.22936680871528,21,173,36.53451282906448,110.0
Male,52,170.27054040688952,56.49340737666667,13,150,37.375321760945106,157.0
Female,43,171.01860706379853,72.52888604843847,86,105,38.323182790323806,104.0
Female,25,163.37215198508264,88.89102368741867,104,125,38.15930341800655,160.0
Female,53,165.03695269044715,52.53279815189355,50,125,37.73070916239323,94.0
Male,65,157.7312446548621,84.07026145424403,16,154,37.140334793952604,146.0
Male,47,165.65354910209805,70.50279814547007,96,93,37.52613949122273,167.0
Female,40,176.7631005999758,60.50214898609404,97,164,37.88674041669276,135.0
Female,59,168.62645826093856,105.34384933329102,78,142,37.97026959681463,157.0
Male,61,180.09065296047328,74.99165556367747,78,151,37.65631015282291,173.0
Female,31,168.14570532346926,66.47860665634889,90,82,37.92751984135882,121.0
Female,31,155.68482002276687,63.29680616450398,39,107,37.47065371016858,97.0
Female,19,175.97274887556583,88.21743702655044,82,108,37.44854666845467,148.0
Male,54,163.26376858966597,65.81915660304882,15,166,37.270542489114,141.0
Male,22,167.66632711236466,86.34777147811539,98,97,37.712268416184166,189.0
Male,55,182.37572047484116,74.96280253315258,28,114,38.000170136116914,162.0
Female,62,158.39129540278486,91.74282096650772,89,156,37.85422193536774,143.0
Female,58,171.64743787464386,59.36190828775674,94,155,36.89098175932394,115.0
Female,64,169.5948164996421,61.45405141355993,75,126,36.91776284241356,105.0
Male,31,177.00925715437103,70.78492028954898,19,84,38.051819941756236,117.0
Female,56,178.55153365482022,72.02900253712836,25,154,37.58828640689222,122.0
Female,42,172.63839004248894,69.68164456954484,46,138,37.60782407573833,109.0
Female,37,166.396253534196,114.47160608139777,88,154,37.596557316845015,172.0
Female,19,174.7337250402596,105.94870506527862,86,138,38.37581975078678,173.0
Male,56,183.35655897144562,79.48582612231564,86,126,37.27685759092204,176.0
Male,23,169.727100603603,81.25458111075686,41,174,38.05831706783807,181.0
Female,34,167.32743885576974,71.45351729880629,118,174,37.61680351216008,154.0
Male,42,173.8817025766799,59.25261699722804,56,92,36.699743510367476,127.0
Male,45,170.38727020369612,72.26891639167121,119,157,37.08757385999369,206.0
Female,19,156.62290576082202,86.5667662719308,81,168,37.19648470815203,167.0
Female,52,172.39330800397482,94.58440142352013,52,112,38.046554007233055,126.0
Male,54,156.53237591236237,89.93562630784058,91,176,38.11364890339629,219.0
Female,22,173.74480646408446,52.35338560268683,45,141,37.67692692538917,91.0
Male,18,162.02857275593433,70.6615848276943,35,158,37.238613360159356,160.0
Female,57,170.36874804186346,52.966986527010114,19,95,37.04450944197488,56.0
Male,29,173.90593906199237,92.53265336104079,40,123,38.0687905093308,179.0
Female,53,194.5390334594357,68.81423407799501,106,137,36.85772379554197,135.0
Male,62,177.42749961786924,74.2933482655345,38,85,37.448054857876194,138.0
Male,40,183.64798809742334,82.20075402007502,14,168,38.68223560516,172.0
Male,64,188.71747818693925,116.49209879717849,86,94,37.24010640598117,197.0
Female,48,174.89255916999446,79.0241240968429,10,83,36.86415088516044,94.0
Male,28,172.85689800267198,71.42593443290622,96,135,36.61727098735091,192.0
Male,27,159.33278891173785,56.384368181945405,113,143,38.70200221141535,185.0
Female,20,168.83370067599606,96.87959172754658,12,147,37.67431354972777,108.0
Female,31,162.7691227036414,72.27545303554388,76,173,37.065462195699276,148.0
Male,33,165.98941149875614,99.85713697391549,80,113,37.40543169042579,200.0
Male,27,188.70663376192468,91.58419669423085,109,170,37.168522091120174,227.0
Female,46,171.1462150919999,68.05565846087292,44,174,36.5682219798536,123.0
Female,27,161.2410042228389,54.11585728716143,24,135,37.894058716726896,85.0
Female,29,183.74533454691306,79.0885367580541,113,111,37.516906411197404,146.0
Female,47,179.5527547623745,65.77644706842597,76,88,37.85249188935897,103.0
Female,58,180.07653492600397,75.59018763684459,102,142,37.50327524341292,155.0
Male,18,149.93869796897604,90.73574410281506,39,151,37.56562261789927,181.0
Female,22,189.48670957721487,50.196268265627495,112,157,36.38258880898038,133.0
Male,37,164.41485257906112,78.9692076610232,91,112,37.953923876003664,198.0
Male,25,177.77954772792756,86.39394286328604,84,166,36.955845123818364,218.0
Male,60,195.2379979061703,87.12165842634094,52,100,37.083958211542765,166.0
Female,29,191.55332748190617,54.546867432188655,69,134,37.23606384774799,111.0
Male,18,160.22437874527313,81.29004704660946,111,155,36.47065821378726,210.0
Male,37,155.55482662997727,93.05304872860039,49,136,37.20872174606833,182.0
Female,45,184.30346598847927,80.14850697600113,74,81,37.173907944131635,108.0
Male,60,171.42055811594,73.26458690837195,38,92,37.31108326553366,148.0
Male,54,164.9911855869792,92.09419410860166,83,83,36.64941024137981,196.0
Female,64,176.21218546939048,64.58521784341755,101,163,37.963854441780654,144.0
Male,54,168.3712042254056,52.052506376950944,104,129,37.69902828909779,161.0
Male,29,177.01324137048744,71.99103277603602,28,127,37.06797990232048,158.0
Male,54,170.66981807818732,83.02567787555998,12,157,37.20922679385642,161.0
Female,66,177.22387928328166,90.5840514215465,45,109,37.91907416438655,119.0
Female,66,161.0546731086361,82.95753861251899,52,108,37.37126248443989,103.0
Female,61,184.24462013132634,87.53731603087287,24,87,36.87973208539813,96.0
Male,45,176.97623370732438,90.6796714515594,106,91,37.45820406495756,203.0
Male,64,176.46297369403572,69.90934490552834,50,120,36.95607848410422,143.0
Female,32,158.82330072988006,72.78091047138615,116,105,37.146063412938766,137.0
Male,23,186.99632416644246,94.30751689724814,118,129,37.47468795048871,216.0
Male,61,169.8628390063373,56.84764463653969,99,81,38.02760573245283,167.0
Female,37,177.2804886242984,81.43699292283442,89,134,38.51166237211504,154.0
Female,67,166.77175536253392,64.24936756624469,45,135,38.18130781069115,82.0
Male,31,172.60889064682098,91.50392404846454,106,93,37.4640718805988,208.0
Male,19,172.97127352119404,74.7309677913729,93,85,38.62867490059609,190.0
Male,26,141.80069067996578,75.11390903067186,86,174,37.77913467218414,211.0
Female,54,175.82448124654832,100.93319831095029,42,160,37.010155730343136,134.0
Female,37,189.65341461722085,58.8593583082703,14,168,37.54727492616143,95.0
Female,43,175.39780258991956,78.23729209827904,110,140,37.171541676562065,135.0
Female,46,160.4229175111026,72.29810803353269,87,175,36.876047036836056,124.0
Male,18,176.49961566153888,82.98616974064547,100,91,36.912888111270895,186.0
Female,52,180.5948053017334,103.9399618003342,96,92,37.42638291091278,149.0
Female,23,175.12466516190386,65.92137735112226,23,98,37.87710299530671,91.0
Female,54,169.25872893569957,57.039034314689324,113,123,38.034101627897954,136.0
Female,22,167.5785077417607,62.86008861476991,77,168,36.87764104165431,165.0
Female,50,167.53690244633194,71.50772876668621,112,174,37.348370658789456,151.0
Male,66,176.97776901011213,75.9634625055499,92,138,37.74329533986753,174.0
Male,68,155.9287600494037,76.71793193679873,56,116,37.5759292978758,166.0
Female,31,166.28126839144593,102.0399142676315,63,104,37.84727318352345,140.0
Male,29,185.9560982301095,99.37258566982263,13,95,37.28265314760957,153.0
Female,59,186.34195266577177,94.5441973360044,103,117,38.13645761755258,160.0
Female,37,155.21852912198338,112.71657954926013,92,122,37.49787898909548,157.0
Male,67,158.68586388736392,87.36147684993946,104,166,37.8788620678606,207.0
Male,41,167.29379420472063,91.6253262526896,104,93,37.30961314269645,194.0
Female,60,178.9258951711435,87.0715578284065,18,85,37.529195471769256,83.0
Female,51,151.7252564594701,84.6135797069068,62,168,36.70198707428576,122.0
Female,42,169.45191365082522,80.91594786274263,86,102,37.08162236497901,132.0
Male,67,165.25820843420354,69.04714432627019,87,139,37.39626815573354,191.0
Female,46,183.25964674285234,56.29832628243203,69,91,37.550030771633516,107.0
Female,56,153.23091526030746,73.0401904655683,55,92,38.84060077559079,113.0
Female,48,170.9254061549362,83.48660549508095,63,179,37.3090500035869,134.0
Male,64,166.06390562651407,76.08392851460985,83,177,36.81167988399964,195.0
Female,60,184.6979892627729,59.01996458821116,104,85,38.351242359727465,98.0
Female,67,175.9765264635325,72.51175425024933,46,142,38.039418875514215,112.0
Male,40,164.14184340742264,71.72995787125294,32,117,36.921743898297066,164.0
Female,61,178.53386443329083,74.0646803704683,36,129,37.73263103493966,118.0
Female,55,166.11171146691427,82.36373023389989,79,131,37.917603211664755,154.0
Male,37,179.99329711239753,85.59387055365454,99,119,37.581912556749856,206.0
Female,40,167.62923009114422,67.49922823538171,75,87,37.66291096019892,114.0
Male,62,180.54666578768763,89.71681782018771,118,140,37.18387191587044,219.0
Male,69,174.3608195512725,91.97457179502469,70,87,37.751894666111205,178.0
Female,33,202.60491080691423,79.80452899572818,86,176,37.2543228602094,145.0
Female,67,169.47103994583995,84.97125407929602,60,113,36.17730292715299,103.0
Female,59,173.8286229162145,89.76347163692922,59,158,37.59813298603306,146.0
Female,25,165.2057525828407,58.53533025630793,28,179,36.66202534272617,130.0
Male,67,170.02685340754778,90.82097002472693,10,139,38.00674708172886,165.0
Female,38,142.9816486585056,63.1490869110307,49,136,36.934589928282385,89.0
Male,18,174.65584016541032,64.60947545057432,41,178,36.27349789553982,167.0
Female,25,183.4287421294941,77.94433751722141,31,125,36.615354419571844,108.0
Female,46,173.96630004599353,42.83939811487996,102,101,37.479261670855706,88.0
Female,49,156.8613854202262,77.6343046233864,75,166,37.59325390612003,126.0
Male,55,161.98212847290998,89.72671420433704,49,119,36.7936815918448,171.0
Female,22,145.69807872843728,50.31114230330975,47,124,36.96380587262886,99.0
Female,64,179.78924006865424,91.33513986819676,57,134,37.49596555605681,119.0
Female,39,159.93486707290418,64.51818572208818,64,130,37.986113878985314,101.0
Female,64,169.71291409787773,78.10292670739202,84,165,36.89495890963106,153.0
Male,51,168.4626242767278,66.69638239491807,90,84,37.689587631258945,160.0
Female,18,184.87727035658267,83.59377726193568,64,174,36.63065468551043,145.0
Male,43,170.85281317965737,90.37421334245646,60,92,37.65794436835227,166.0
Male,60,178.0889292010601,84.70515546573746,116,107,37.87789604052797,188.0
Male,27,175.46463764147663,74.9402827575945,69,163,37.76210330536125,201.0
Male,47,183.59411419961398,67.86216995109862,17,176,37.997198890343846,147.0
Male,67,167.6087630549704,73.9604695594333,95,159,37.96387120026442,193.0
Male,35,188.69615330504516,84.83957197439463,77,141,38.42346590797506,192.0
Female,34,150.14337843600686,85.35399598759378,84,172,37.55430920952954,136.0
Male,43,178.57473498001235,83.26239873264183,81,166,38.424945692848524,201.0
Male,25,161.33380391335868,55.761336876644336,18,103,37.02795045495671,114.0
Male,64,165.07250447220048,74.65466312346885,99,177,37.39732912813926,206.0
Female,57,175.69414266901035,65.49856553704272,11,86,37.44249841347997,60.0
Female,66,175.61402049847743,84.97393529858742,89,117,36.97860777040492,140.0
Male,29,176.06428013690072,63.52542369932105,104,116,36.319670566392944,178.0
Female,44,156.13842055894762,81.78080637126337,79,147,37.93464918090582,133.0
Male,25,184.4903023127924,70.76718358778206,94,177,37.03503292304867,204.0
Male,42,160.99352881772325,46.813557251013876,99,121,37.299585496358524,150.0
Female,63,162.327129097748,88.96438928831996,68,165,38.29229263238535,141.0
Male,21,176.37896738166828,74.62069167204064,28,84,37.78604253773641,153.0
Female,50,167.1327882523876,94.13965943648537,37,143,38.370105727367516,137.0
Female,18,173.0826084056249,50.02036381983544,81,129,37.56026551704814,111.0
Male,36,148.43399303367212,70.62718033623756,23,166,37.77774636364885,157.0
Male,48,172.84324449519232,71.75393368560204,33,94,37.379664221249875,128.0
Female,33,172.17831879512215,79.05309436857468,53,174,37.07565185061174,128.0
Male,31,164.90141462235718,55.12219043764501,110,152,37.775896477067654,173.0
Male,65,149.2592404023521,83.16056785160669,65,132,37.282049395084755,180.0
Male,22,167.87191738518396,103.6749360942155,99,104,37.822260983121865,218.0
Female,58,169.62626140201388,82.11806019698298,104,168,37.21476549100589,152.0
Female,43,166.32771009669506,76.39308602735268,60,164,37.41230837365724,121.0
Male,45,151.63825535567503,54.3381388946194,41,88,37.45235874734971,134.0
Female,19,185.94734007316916,63.38630829664462,59,117,38.038482512522826,103.0
